Id,SalePrice
1621,132319.46654420643
1622,149322.57101087837
1623,280581.6273328199
1624,191474.76933396625
1625,128458.18601116264
1626,175837.51212984647
1627,185581.96616615634
1628,268209.4869955625
1629,181880.2226059092
1630,328203.4236951077
1631,208172.5561302547
1632,243539.6790516954
1633,172732.93004142633
1634,182862.11355403333
1635,179322.91149469584
1636,152366.07416825
1637,178552.5907576999
1638,208513.2474566344
1639,175301.24692752518
1640,241764.13776441198
1641,180982.63984766533
1642,224384.73095444284
1643,230877.39378976056
1644,229060.38291369192
1645,170741.83660878649
1646,154489.18883263232
1647,169103.4128760715
1648,139995.25414734473
1649,139659.98471624637
1650,121886.96894732419
1651,110987.99047288523
1652,94246.19899709632
1653,99614.34924595643
1654,154056.6908630714
1655,171392.75034240945
1656,154050.6828781804
1657,154089.89271493882
1658,151232.65214256124
1659,160122.87150765088
1660,141571.6116386582
1661,428334.2170778681
1662,373821.61367368227
1663,371818.85367318214
1664,467705.9902384563
1665,295676.9387992504
1666,317433.327793924
1667,337105.8019074117
1668,319770.0288419265
1669,293968.9133048036
1670,338605.215204072
1671,242210.15950706782
1672,497386.8831351767
1673,299325.30205957784
1674,254945.86199323798
1675,173045.77437396537
1676,179030.45882017966
1677,192155.73345206748
1678,459399.3307266591
1679,355917.6616783339
1680,309610.90561659634
1681,246763.11882895505
1682,292954.45724637527
1683,185065.8546641706
1684,172128.44161884603
1685,176999.02436597503
1686,168545.32355027192
1687,168262.6603132995
1688,190727.86295351782
1689,191853.2208981736
1690,187256.4287339065
1691,175689.36615022153
1692,252420.7774174011
1693,172978.7147672048
1694,184428.68212498227
1695,169514.63007533088
1696,272802.7610130896
1697,170589.24954756876
1698,330696.31018873723
1699,312835.2019386971
1700,240215.11119198072
1701,265448.65574976255
1702,262583.0147132472
1703,251413.12561975702
1704,286061.47818811476
1705,211694.3223274836
1706,473929.73354851943
1707,197827.71055875276
1708,194043.9052694648
1709,272906.81085306365
1710,220466.69166395353
1711,242797.5286671871
1712,252324.24521266873
1713,253518.02560210554
1714,223449.36813182296
1715,197505.94492329826
1716,187364.5039815665
1717,177012.43293144228
1718,131059.65505685593
1719,212547.07618355894
1720,246466.6110344886
1721,186125.12396932868
1722,120797.17616897293
1723,158961.7400133794
1724,200075.22388388324
1725,234789.59365015294
1726,182695.6602334212
1727,162634.12506710764
1728,190922.74490828867
1729,164056.8342013567
1730,165764.70159306953
1731,129306.4590515961
1732,130946.7388496553
1733,126080.1404439643
1734,130276.2268604511
1735,132741.23851692624
1736,119130.83536918332
1737,361840.96147072373
1738,223827.27623294975
1739,238044.16387526135
1740,174922.87998502693
1741,180161.6965249644
1742,170355.17771689163
1743,173309.5025167424
1744,305275.215047556
1745,239652.0163277398
1746,227724.68194592648
1747,225284.41663963874
1748,212345.60587234612
1749,160006.62818028624
1750,145999.64423136038
1751,250455.0907693827
1752,123456.56413913226
1753,138808.2103503939
1754,216023.14711295348
1755,163819.8185893894
1756,117178.64414001012
1757,117895.37280475492
1758,138999.31136748605
1759,167559.1263396158
1760,160155.9653780047
1761,160252.06536981917
1762,176090.8630006669
1763,166565.78280596787
1764,118520.19717393344
1765,153516.81961077586
1766,169867.41137026585
1767,193395.4718803404
1768,140824.16375101218
1769,178528.17348609067
1770,142161.2836985641
1771,136104.11078630402
1772,141109.8401379656
1773,131244.2495827104
1774,130081.62544630533
1775,134386.01904448846
1776,116734.42909445577
1777,120442.90728618685
1778,129388.4976381734
1779,119858.31352255231
1780,178650.03187784427
1781,129159.08416168552
1782,95919.99063226875
1783,136178.93284622562
1784,87607.90615468887
1785,113219.19652265665
1786,143638.06660938685
1787,171382.61317900423
1788,58449.88753926378
1789,91933.29482476019
1790,77869.68111901391
1791,167062.1644064915
1792,153405.36211526574
1793,136345.2403604458
1794,139308.1630627076
1795,144704.28934272096
1796,122190.57366030128
1797,113690.40715678956
1798,124634.45452078494
1799,116631.12505870053
1800,127077.79968852756
1801,130171.89063142141
1802,146557.38928098866
1803,152128.97950027345
1804,139468.7606769304
1805,134872.46639864254
1806,126212.17241972128
1807,148205.9089660561
1808,123152.08787279137
1809,131980.64082545726
1810,149093.37626666058
1811,108416.27022902394
1812,122354.90525151356
1813,121647.29421370833
1814,92961.44378138139
1815,62991.683205993264
1816,95884.56831286657
1817,113390.87214433507
1818,134498.1217835118
1819,119295.19050943985
1820,70265.03859369851
1821,122377.00617181092
1822,145979.62047169884
1823,61763.64747571359
1824,131764.56399811333
1825,136100.46775367824
1826,102496.71868117963
1827,107547.57310868427
1828,133262.89709845
1829,115215.58333165875
1830,144576.68278965546
1831,186736.43593617846
1832,108840.13148205543
1833,138138.97525068122
1834,132628.19469032765
1835,164935.48258691683
1836,132578.1678452368
1837,108200.88182358739
1838,139493.21554969618
1839,84417.75991422065
1840,160260.4021280577
1841,150678.34361866157
1842,92537.45146578006
1843,138446.58794190548
1844,122791.6695201206
1845,150445.44125550188
1846,148347.06084394178
1847,155143.99710016995
1848,69097.86371892945
1849,122276.27226600054
1850,133492.6028587417
1851,143991.19569080317
1852,129723.84982963641
1853,138187.94806537245
1854,183174.24426251938
1855,150624.09752866393
1856,218663.41484846984
1857,159468.02937120674
1858,140154.4633771955
1859,120018.96023058906
1860,159539.0187913911
1861,120148.71764412761
1862,253086.25455098329
1863,247124.02428461463
1864,247124.02428461463
1865,315815.21108966146
1866,318776.3397506854
1867,244204.2163591416
1868,297638.5643934545
1869,193205.0819861525
1870,239241.4895973631
1871,242564.2094126013
1872,174915.09723083867
1873,244004.45327404578
1874,137370.50581240148
1875,204038.2979896424
1876,190703.6409331848
1877,195175.5888643488
1878,194062.4910129974
1879,134811.52395984184
1880,134977.76363485624
1881,245471.1254128998
1882,258579.4763331168
1883,205759.36081357667
1884,223305.42172050322
1885,241497.22414200875
1886,292507.28293131
1887,188607.32844895634
1888,274704.9916146187
1889,165731.80135934052
1890,128024.36144322701
1891,133157.50395628504
1892,112466.35797709644
1893,138574.9534171526
1894,125258.6809544372
1895,148433.8703060841
1896,132161.0664133226
1897,122842.63483534426
1898,108647.33186768553
1899,134967.49669952012
1900,153855.7010196615
1901,166793.7501965186
1902,139358.06971184572
1903,223386.6309363253
1904,131546.8884647494
1905,180527.56235256026
1906,147183.12982904777
1907,205400.25401547513
1908,108407.84098258856
1909,127954.90565637272
1910,121841.17830030032
1911,190003.24795118265
1912,274470.80156889575
1913,137472.05331995402
1914,62232.9420875456
1915,299342.7473876611
1916,63844.984778197555
1917,252261.10271326784
1918,135982.1058173415
1919,158603.12576876042
1920,152107.91663116484
1921,402312.83310314093
1922,323265.43400587986
1923,203854.11902541778
1924,226509.31730370008
1925,222251.47221036133
1926,362126.4646032513
1927,137320.78903220175
1928,169771.30506695452
1929,126399.01404417194
1930,122080.20995837284
1931,138683.0798626652
1932,132641.56951370143
1933,178089.28190332282
1934,177200.50291955247
1935,179537.07193574597
1936,182489.28797037603
1937,179954.46988576977
1938,169698.9557119891
1939,233796.71265553343
1940,204797.84985976954
1941,175239.00900746693
1942,184482.31122852844
1943,211369.25369707393
1944,300284.79828845034
1945,343594.21803977253
1946,156173.34718379824
1947,303981.4879924273
1948,162123.21247063702
1949,241180.76600706985
1950,181866.12562528363
1951,260809.6800717117
1952,234191.00779986108
1953,162619.2052123872
1954,198198.42300565823
1955,134136.14111161043
1956,268180.8697354701
1957,161124.38337467975
1958,310268.0248914984
1959,139498.54510939398
1960,107499.21439334012
1961,120940.32697154305
1962,96543.00832445285
1963,103082.9031755822
1964,112604.7494597369
1965,145422.31332565003
1966,165851.87107241515
1967,277986.82805747504
1968,368246.8801462998
1969,362922.0439080381
1970,419329.24246472307
1971,418494.1156365871
1972,351795.53929616394
1973,255995.3426270686
1974,316324.48934524925
1975,463486.7265715174
1976,262738.59965638566
1977,336915.3580307032
1978,368900.5243322233
1979,339693.9275340306
1980,191839.1240577828
1981,337590.652848404
1982,223999.6174607941
1983,217716.5362491267
1984,176259.96804348906
1985,193560.87385712177
1986,180628.29626177915
1987,174973.80941708808
1988,179469.8599986869
1989,204868.1984862651
1990,219293.93649174765
1991,192985.36748266016
1992,222316.72690041526
1993,176679.6593695696
1994,252223.72458968108
1995,186430.22090846646
1996,250769.1449375663
1997,330047.49724960694
1998,320771.14185968426
1999,238167.42759379768
2000,300049.2714622556
2001,251626.18743384175
2002,244885.07724202945
2003,249334.74919368912
2004,249826.53457285647
2005,213091.71739218314
2006,220406.07904709363
2007,245600.41785496718
2008,194169.39534102925
2009,191185.51050760195
2010,197095.34698426252
2011,135661.15637457522
2012,180356.9572450691
2013,183509.97176039184
2014,185062.7728989579
2015,206476.43519035456
2016,192935.87834776726
2017,213137.25373582612
2018,126601.76441079204
2019,133427.92768073117
2020,119010.53979331144
2021,114810.25966562468
2022,171091.22335691238
2023,158357.9158857426
2024,218318.76173522027
2025,342658.20669014903
2026,180489.7555776461
2027,139404.18219331288
2028,160275.73519637066
2029,169616.0308923751
2030,267270.7139026243
2031,240307.94166113698
2032,242044.53779089352
2033,259287.30025090644
2034,169978.9999227474
2035,208461.85405963982
2036,179071.39221910175
2037,178794.79013708382
2038,322226.0930430799
2039,208884.1393520802
2040,374151.3209138608
2041,262517.73068014823
2042,212135.65330160642
2043,165724.16901235594
2044,160624.48830415632
2045,230777.38106045953
2046,136703.23519463732
2047,153110.99977959128
2048,128623.57252825065
2049,134920.79078637564
2050,188504.6032694423
2051,101825.21299441578
2052,128478.53362595438
2053,148082.6055241607
2054,89217.71928950505
2055,145718.84398185578
2056,134539.04159239525
2057,126570.74819047825
2058,224754.061892387
2059,134798.68184308428
2060,148882.22942941397
2061,168604.9672873828
2062,137382.50416907042
2063,106179.42506643097
2064,136386.99690798216
2065,119804.72814781568
2066,169713.2308037235
2067,125680.88496645585
2068,133643.1247092872
2069,85970.22493359992
2070,113531.50791192567
2071,84315.0331869454
2072,147695.32552409463
2073,141012.7213687627
2074,185064.82881671662
2075,145854.78107618506
2076,118936.60578415492
2077,146974.83200834744
2078,129437.94537790694
2079,129211.10745883304
2080,117016.25038762836
2081,128334.22143187076
2082,126560.80134807157
2083,143332.32600095205
2084,110339.67109037777
2085,128858.40515840246
2086,109435.34906659949
2087,126176.39740071741
2088,113265.62969128211
2089,91963.80469243499
2090,132166.80849647996
2091,121308.17648086986
2092,123458.29192515394
2093,137990.8803778282
2094,146116.61957302567
2095,156423.4120312628
2096,87922.19752236339
2097,95926.1633045121
2098,153272.6694544528
2099,69908.59725055358
2100,107059.86987408681
2101,118207.27487635353
2102,151714.3329094392
2103,104424.15690115382
2104,139753.48277858953
2105,127630.6757958531
2106,79132.87263734502
2107,225333.90055706265
2108,121582.51554558479
2109,115339.54162093234
2110,129245.86179367095
2111,162716.04969442412
2112,137408.0600713937
2113,126229.40627987846
2114,113206.77533421868
2115,144825.5002457045
2116,112457.38460857945
2117,137676.7325335726
2118,122285.44311985705
2119,107044.8727351574
2120,109608.75833800904
2121,109224.94244174064
2122,104438.66929306967
2123,90586.51088851945
2124,186637.62362708864
2125,133694.82084164867
2126,154959.91997801108
2127,150789.00015989848
2128,123063.1958854218
2129,102570.63686644747
2130,139281.49502276655
2131,178525.46761832584
2132,119714.41191566753
2133,114353.01263505027
2134,118565.84846060428
2135,100206.90176844498
2136,78029.37293876607
2137,109356.48815117279
2138,137925.21248426323
2139,144311.1332913188
2140,136466.40734318766
2141,121803.80458782356
2142,134993.65249515616
2143,141644.42881531618
2144,123796.4532407056
2145,135757.4190984075
2146,138456.36889933847
2147,161877.29619692935
2148,126961.23953586619
2149,133019.55670853378
2150,232743.8467662242
2151,152074.29363580578
2152,150878.64880702388
2153,149331.07220252324
2154,113442.33413959063
2155,132525.1403736256
2156,217329.2751607921
2157,231781.18905785424
2158,241318.55999240835
2159,208736.14168411415
2160,169962.7526220216
2161,252798.10662617072
2162,460965.1115347088
2163,335488.0754940629
2164,239683.2410280551
2165,173254.61586486627
2166,144544.96700510642
2167,196083.01543578244
2168,200157.9919804481
2169,195719.61942427047
2170,228378.97382295542
2171,135053.95657277835
2172,139701.59303317702
2173,153813.8327809633
2174,231894.77570878365
2175,301961.42621358833
2176,313130.5571962381
2177,252894.93901281583
2178,224537.46500941587
2179,139843.23063214988
2180,163061.36528943898
2181,190180.87182927298
2182,230636.67129101919
2183,189254.78720931005
2184,139548.107556203
2185,118795.89058776594
2186,144297.21942123084
2187,148470.7018169401
2188,157988.93350239415
2189,174849.56630076625
2190,80472.22384729968
2191,89679.61395015291
2192,99629.01582067723
2193,103808.06344596464
2194,100271.18532044574
2195,116882.6262366604
2196,116975.85975278271
2197,107987.38306709164
2198,169355.2270613662
2199,184766.06564035275
2200,135410.86200209204
2201,130598.98560432813
2202,187731.63760988935
2203,169903.46543301482
2204,167679.0624443501
2205,125361.50218961191
2206,121620.88682208533
2207,230452.4186010418
2208,240690.8997691497
2209,184064.69003203613
2210,110166.14194408934
2211,114602.75199752743
2212,116445.36816540918
2213,109036.35350411588
2214,137903.2975172865
2215,98198.36393434813
2216,148122.51459833575
2217,64830.93688978742
2218,99899.60389670556
2219,71196.08521954021
2220,75790.51951546299
2221,299011.19609725615
2222,225462.39089653548
2223,276987.83980288473
2224,229017.15982672496
2225,131954.3699202201
2226,159873.40641537728
2227,197403.08635252147
2228,264105.6697747598
2229,235862.1048973298
2230,160950.914806621
2231,208360.7979521284
2232,170470.54000092784
2233,173616.3156619005
2234,235636.92063261452
2235,184779.59253140277
2236,275368.0823322669
2237,326441.37951087183
2238,196808.8725143765
2239,110682.84748367517
2240,155818.3882555914
2241,137462.0071232122
2242,135720.06074849967
2243,140120.73336878917
2244,98804.23146700364
2245,92295.5956127898
2246,145569.60981123068
2247,104732.73961735962
2248,126749.80269381231
2249,126558.06379983395
2250,136832.35414098506
2251,115658.85480203341
2252,169540.13384245982
2253,164534.1151256583
2254,179197.94787549073
2255,186440.8442386139
2256,183845.06420066458
2257,200321.95514397495
2258,177443.59610775538
2259,177904.25049214577
2260,143936.63461835106
2261,196411.6288126308
2262,214702.48498583958
2263,305755.6422003019
2264,431420.5197751942
2265,152093.5710069661
2266,285312.88269851205
2267,367596.394860119
2268,402191.81446371693
2269,158767.71893300378
2270,187183.18407748675
2271,230493.14279153015
2272,206480.59541372416
2273,157629.52522842027
2274,172833.55764298432
2275,158134.89924844314
2276,176437.0504586465
2277,185231.07138527665
2278,151366.33775451107
2279,120831.67189198513
2280,107995.88238344651
2281,164907.04615591708
2282,172019.27878495783
2283,102609.10938002821
2284,114634.47878948736
2285,166378.05613152983
2286,131639.89945362098
2287,341402.0595427017
2288,257906.69556073664
2289,371530.18555886863
2290,408379.5860057122
2291,301694.9115661936
2292,401300.4963277169
2293,459479.5422650812
2294,389361.02414190216
2295,431102.63004375837
2296,286306.48128752684
2297,280143.6690157721
2298,320299.42669002124
2299,349030.21758485044
2300,313173.3087676489
2301,254566.69008436002
2302,245419.7989822951
2303,245035.22818973628
2304,247809.26399100127
2305,174653.73613896297
2306,177380.59414410475
2307,171399.28013490196
2308,223642.15232687825
2309,280108.75661231956
2310,218605.87643068016
2311,184592.11306412978
2312,178656.28342556933
2313,175506.74421289613
2314,178011.42254027646
2315,173171.87866273097
2316,179958.0325507414
2317,172363.85975201716
2318,173588.12576947594
2319,176971.0740209227
2320,178528.98179687062
2321,233122.7366727
2322,168110.60668489287
2323,191412.36956555606
2324,150185.47934850727
2325,225221.43755417643
2326,167857.07801641486
2327,219934.1715555414
2328,224650.84900355936
2329,184271.66469607502
2330,177371.40715634805
2331,339400.70855983155
2332,362849.71336999314
2333,319984.8505862192
2334,254110.69408909444
2335,245927.41629604207
2336,312651.3535698026
2337,193592.19858363576
2338,277417.82152876974
2339,215701.1926429885
2340,370694.03409978584
2341,220119.12320421916
2342,221178.67596922052
2343,224251.61892197182
2344,231083.5371125086
2345,243359.8779461071
2346,216871.51558530508
2347,186955.13312415924
2348,223598.1686364276
2349,160448.21443612422
2350,254032.31425145967
2351,266236.4098991275
2352,250553.24866690324
2353,203426.5894326099
2354,123223.45126278339
2355,177461.2839057736
2356,154925.36621772795
2357,202550.68277587686
2358,195959.41339153337
2359,122322.57181980163
2360,122723.73195365659
2361,137348.1528635598
2362,265142.2032814523
2363,140498.47373052465
2364,147301.8056405995
2365,215207.49857858813
2366,189802.45167445455
2367,216434.5737062002
2368,193159.6012626816
2369,222996.4030212596
2370,167239.98957404442
2371,170923.8960308051
2372,195810.1800511802
2373,251832.63042403106
2374,293222.4646980637
2375,222637.55458439185
2376,260220.46979830327
2377,343452.1765215992
2378,140480.34826020274
2379,213530.6321876296
2380,143855.683168645
2381,158497.48508158253
2382,186566.92145970566
2383,218898.50757351343
2384,232416.49344418134
2385,151924.8849561257
2386,137571.4095907623
2387,136818.04990342024
2388,110166.8445240559
2389,131660.25851807347
2390,143367.43540622084
2391,136756.71468356985
2392,113698.68516108498
2393,169269.6628122058
2394,138132.70540188003
2395,206033.36036284376
2396,144211.9476342738
2397,172448.99611986906
2398,116765.52442893143
2399,64952.290942974476
2400,63673.91244291482
2401,123021.617356274
2402,136439.12932767894
2403,129821.98722673877
2404,151150.356742334
2405,159811.74830787888
2406,133479.28259909482
2407,129946.22896587744
2408,136307.6915733729
2409,137318.30306747006
2410,164331.77703569212
2411,122612.47315497109
2412,156262.2665991517
2413,142724.15231789323
2414,135631.8416451619
2415,125833.8757141393
2416,120558.0332057236
2417,130103.89941222552
2418,123308.13496663581
2419,128440.03815079336
2420,127583.10819824472
2421,143488.55010664614
2422,116625.01998523995
2423,117876.7736240642
2424,156726.39415546635
2425,156551.53414724136
2426,128707.69760191703
2427,132177.85428510606
2428,180883.89664835652
2429,115945.67130994459
2430,127278.60626800329
2431,116017.4782477433
2432,136702.36023328017
2433,141475.36734028166
2434,143553.60021101937
2435,152093.54663826473
2436,101084.24997433618
2437,102864.39604824956
2438,114377.01108850102
2439,106664.00867644633
2440,123004.36160854093
2441,111908.55406066935
2442,106527.34548358982
2443,116603.70398723391
2444,120382.14228171611
2445,93033.89450828971
2446,118437.33709935544
2447,220497.2185257198
2448,142912.2225183336
2449,114388.55331610017
2450,144308.10372389216
2451,130819.3398370252
2452,229585.03428356608
2453,97037.44989064566
2454,131347.36789160958
2455,108138.83729592306
2456,138679.42411513373
2457,121141.46062018498
2458,114260.19782462344
2459,107905.47121419145
2460,147562.9305963239
2461,121817.244006441
2462,140794.17219609622
2463,119611.56335077302
2464,157574.981874478
2465,142084.61085242082
2466,117085.51495472662
2467,154569.06135978093
2468,97502.03512445044
2469,92919.75061529038
2470,187594.57538870155
2471,213232.05504237313
2472,196691.22030611098
2473,118780.20607426237
2474,93748.16424455047
2475,232474.93559274316
2476,112697.9770337801
2477,131592.60717173485
2478,165703.67544397103
2479,103186.08099100007
2480,139827.10637701518
2481,124858.47879272497
2482,136575.51853338553
2483,114969.43729779334
2484,125245.45767010804
2485,122194.40916485406
2486,153795.22043154764
2487,186907.2441878982
2488,158789.0976710904
2489,146636.93905383698
2490,148820.15601168608
2491,92615.91616075767
2492,173725.3327995725
2493,147546.68395534978
2494,159825.7944387978
2495,106672.03768156965
2496,216229.38446402765
2497,142736.9165154888
2498,119634.02680630931
2499,87849.53020407601
2500,134877.00938922502
2501,139699.19823977613
2502,140714.4561539163
2503,104911.2617188287
2504,179956.84933747546
2505,219124.7221566832
2506,251779.3523050102
2507,328110.53975302837
2508,249370.36644941522
2509,232906.35544010586
2510,225248.33102587328
2511,184822.86821313915
2512,217138.8531355022
2513,223847.18800760712
2514,229785.29528277364
2515,146565.7561392694
2516,155749.9404315211
2517,134400.28743065987
2518,143176.44299277716
2519,227075.27410083998
2520,215540.28216364424
2521,193153.27093990604
2522,225464.82017725433
2523,129972.10352933864
2524,139345.0870966389
2525,144666.02798673144
2526,140057.54546912524
2527,114808.69380211827
2528,124796.72563648644
2529,134099.66363129855
2530,103027.0247192847
2531,235758.13966259366
2532,232416.51938367885
2533,211545.41365900918
2534,224139.10762558202
2535,293658.258382416
2536,242230.06339309106
2537,219716.48278897617
2538,185766.01811854992
2539,188522.97149703332
2540,164082.24779147914
2541,181666.76460014502
2542,163164.20748062214
2543,130515.9478730991
2544,123819.93950155133
2545,131884.00038221967
2546,139661.81843652335
2547,136241.7773712878
2548,150916.72340082875
2549,161132.72492923765
2550,507432.7252328795
2551,132412.0888905738
2552,113262.12084307717
2553,88666.35833647074
2554,116302.85450874302
2555,101047.54175998624
2556,104332.55292267246
2557,122101.82671986571
2558,153789.53016543467
2559,133934.92168258879
2560,124826.80789351626
2561,152966.3671820648
2562,132410.64759963038
2563,142849.33432498193
2564,183405.76936570837
2565,129367.44470046661
2566,138701.58068153026
2567,126770.48709528624
2568,178301.79069929593
2569,186831.03106316907
2570,109964.38590583831
2571,154593.91380788165
2572,176342.43490163813
2573,235069.63963447424
2574,301795.4970467946
2575,126833.27638589576
2576,138742.4961013558
2577,146787.4370731592
2578,97688.28088257405
2579,81262.45420744974
2580,128900.97964612608
2581,124917.47698139265
2582,118781.47631985767
2583,298391.0959766262
2584,159215.4963097722
2585,176458.03669820112
2586,196887.84766495563
2587,204347.128597801
2588,171935.36011239732
2589,140707.61268272126
2590,211382.8516295135
2591,194326.33305597547
2592,232549.66292532545
2593,243376.51953797374
2594,183784.98043815914
2595,203190.72441626148
2596,318649.66398234246
2597,175609.3872197172
2598,257957.7166992208
2599,331465.7639920019
2600,133275.53020920625
2601,126922.30571298904
2602,86847.29037709079
2603,90868.19406895968
2604,89406.35490634914
2605,81998.72233446129
2606,145366.78467528406
2607,171251.9140919122
2608,176993.97088593876
2609,172459.91279948258
2610,120408.40912441022
2611,132956.94292132073
2612,152636.11648263797
2613,122532.4166975929
2614,111080.28796685381
2615,148158.21186312474
2616,138166.68644893562
2617,168992.79255344076
2618,163256.09500943215
2619,214811.3927875919
2620,183763.6537409623
2621,183299.55819232098
2622,183888.64425035112
2623,248827.01765193586
2624,267662.8490984201
2625,310297.6001170493
2626,153525.94901350027
2627,191244.3504745952
2628,367385.6127981316
2629,425862.2196809456
2630,342861.92885768693
2631,446310.0114259046
2632,369238.8391044043
2633,282242.3039092647
2634,375812.1515468408
2635,149646.120442942
2636,197472.97495283466
2637,171100.60698924688
2638,243203.69169217232
2639,183515.0205402429
2640,151524.3320869817
2641,105215.07386188029
2642,175660.06681132762
2643,101931.34087786623
2644,145683.99429117588
2645,100175.40069378508
2646,94986.3636974136
2647,100596.01273096497
2648,138933.56149735578
2649,150063.4957388213
2650,165797.72005898354
2651,152730.27283164536
2652,439941.4820605206
2653,248330.41122618222
2654,245048.1083177368
2655,341118.7827421895
2656,327349.78353374643
2657,324499.5916642203
2658,281179.7682988352
2659,289042.0266791641
2660,333220.0429572252
2661,352571.94433532056
2662,335242.8786527616
2663,274340.0991294222
2664,270721.6222503936
2665,308328.41534287314
2666,269431.98106814816
2667,172569.50059760702
2668,183509.78436249428
2669,169352.51379927262
2670,283617.9294299622
2671,183460.73876201693
2672,179687.95195846114
2673,185704.6648361561
2674,169135.60468452357
2675,171021.53794207866
2676,190401.24451322565
2677,199325.09663157733
2678,254057.3727732164
2679,264829.8088955548
2680,260159.67893276503
2681,367734.40653213614
2682,315125.0434414408
2683,406839.67198711383
2684,304475.43313845666
2685,337640.2241053963
2686,255019.65079353005
2687,300380.0049271036
2688,220089.47089944177
2689,224397.75781157287
2690,475453.61843588063
2691,182336.0977258957
2692,132181.95366271475
2693,190406.98752995612
2694,126241.15167432422
2695,191594.29265718887
2696,187344.60491257257
2697,187600.39928610346
2698,194896.74891997737
2699,173115.18099220455
2700,161883.7933001085
2701,146405.4742322041
2702,115122.77421678836
2703,128258.46009047756
2704,144436.229723568
2705,125821.36938246607
2706,117312.39951996453
2707,122323.7279699786
2708,137594.889495366
2709,117399.35571693869
2710,120343.80185849011
2711,259662.99549959245
2712,313407.25018556137
2713,181854.97693955354
2714,154458.2178263378
2715,168988.89450513298
2716,156793.63974954424
2717,183294.48582464154
2718,233490.07795773976
2719,154251.97197887296
2720,172481.3831349373
2721,144020.65117285046
2722,156076.16324836164
2723,143358.1740390284
2724,127302.7540950915
2725,141151.76011497425
2726,144565.98252140524
2727,156285.52944288627
2728,167390.48934372584
2729,152777.29429566197
2730,146730.7379424488
2731,117891.99010269543
2732,115506.56476690323
2733,158359.53129168024
